longitude;latitude;observationId;Temperatura_Media_Anual_GrausC;Precipitacao_Media_Anual_mm;Temperatura_Media_Janeiro_GrausC;Temperatura_Media_Fevereiro_GrausC;Temperatura_Media_Marco_GrausC;Temperatura_Media_Abril_GrausC;Temperatura_Media_Maio_GrausC;Temperatura_Media_Junho_GrausC;Temperatura_Media_Julho_GrausC;Temperatura_Media_Agosto_GrausC;Temperatura_Media_Setembro_GrausC;Temperatura_Media_Outubro_GrausC;Temperatura_Media_Novembro_GrausC;Temperatura_Media_Dezembro_GrausC;Precipitacao_Media_Janeiro_mm;Precipitacao_Media_Fevereiro_mm;Precipitacao_Media_Marco_mm;Precipitacao_Media_Abril_mm;Precipitacao_Media_Maio_mm;Precipitacao_Media_Junho_mm;Precipitacao_Media_Julho_mm;Precipitacao_Media_Agosto_mm;Precipitacao_Media_Setembro_mm;Precipitacao_Media_Outubro_mm;Precipitacao_Media_Novembro_mm;Precipitacao_Media_Dezembro_mm;Capacidade_Armazenamento_Agua_mm;Teor_Argila_Subsolo_%;Teor_Cascalho_Subsolo_%;Teor_Carbono_Organico_Subsolo_%;Teor_Areia_Subsolo_%;Teor_Silte_Subsolo_%;Teor_Argila_Cam_Superior_%;Teor_Cascalho_Cam_Superior_%;Teor_Carbono_Organico_Cam_Superior_%;Teor_Areia_Cam_Superior_%;Teor_Silte_Cam_Superior_%;Classificacao_Clima_KoeppenGeiger;Isotermalidade;Sazonalidade_Temperatura
-43.36;-23.01;6479386.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.26;-23.0;6479388.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-43.46;-23.01;6479400.0;23.0;1079.0;25.0;25.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;13.0;11.0;11.0;8.0;7.0;4.0;3.0;3.0;6.0;9.0;11.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;19.22
-43.33;-23.0;6479401.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-42.63;-21.51;6479534.0;22.3;1296.0;25.0;25.0;24.0;22.0;20.0;19.0;18.0;19.0;21.0;22.0;23.0;24.0;21.0;17.0;14.0;6.0;3.0;2.0;1.0;2.0;5.0;11.0;16.0;26.0;150.0;53.9;5.2;0.592;37.0;9.1;36.2;5.1;1.487;52.6;11.2;14.0;0.62;22.15
-42.65;-22.46;6481081.0;21.8;1332.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;19.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;10.0;15.0;21.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;2.0;0.58;20.61
-43.23;-22.93;6481082.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-43.2;-22.93;6481083.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-42.25;-22.51;6481084.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-43.26;-22.51;6481085.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-42.9;-22.48;6481091.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;22.24
-44.66;-23.31;6481103.0;22.7;2077.0;25.0;25.0;25.0;23.0;21.0;19.0;19.0;20.0;21.0;22.0;23.0;24.0;27.0;25.0;25.0;18.0;12.0;8.0;8.0;8.0;11.0;15.0;19.0;26.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.58;21.96
-43.28;-22.93;6481106.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-43.28;-22.93;6481107.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-43.23;-22.93;6481108.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-43.26;-22.51;6481115.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-43.28;-22.93;6481120.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-41.8;-21.88;6481122.0;22.9;1152.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;15.0;11.0;11.0;8.0;6.0;3.0;3.0;3.0;6.0;11.0;15.0;18.0;132.5;31.5;1.2;0.732;56.3;12.2;26.6;1.3;24.065;62.2;11.2;1.0;0.58;20.56
-41.73;-21.65;6481123.0;20.4;1281.0;23.0;23.0;23.0;20.0;18.0;17.0;17.0;18.0;19.0;20.0;21.0;22.0;19.0;14.0;13.0;8.0;5.0;4.0;2.0;3.0;6.0;12.0;17.0;21.0;150.0;53.1;40.377;0.8551;35.434;14.3;43.1;36.167;17.998;41.8;15.1;1.0;0.59;21.32
-41.11;-20.85;6481129.0;23.7;1019.0;26.0;26.0;25.0;23.0;22.0;21.0;21.0;21.0;22.0;23.0;24.0;24.0;12.0;8.0;9.0;8.0;5.0;3.0;3.0;3.0;5.0;9.0;15.0;17.0;150.0;59.7;1.2;0.596;25.9;14.4;42.7;2.6;1.477;46.3;11.0;2.0;0.61;18.1
-42.9;-22.48;6481131.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;22.24
-41.11;-20.85;6481149.0;23.7;1019.0;26.0;26.0;25.0;23.0;22.0;21.0;21.0;21.0;22.0;23.0;24.0;24.0;12.0;8.0;9.0;8.0;5.0;3.0;3.0;3.0;5.0;9.0;15.0;17.0;150.0;59.7;1.2;0.596;25.9;14.4;42.7;2.6;1.477;46.3;11.0;2.0;0.61;18.1
-41.2;-21.0;6481151.0;22.8;1084.0;25.0;25.0;24.0;22.0;21.0;20.0;20.0;21.0;22.0;23.0;24.0;23.0;14.0;9.0;10.0;8.0;5.0;3.0;3.0;3.0;5.0;10.0;16.0;18.0;150.0;59.7;1.2;0.596;25.9;14.4;42.7;2.6;1.477;46.3;11.0;2.0;0.62;18.55
-41.2;-21.0;6481152.0;22.8;1084.0;25.0;25.0;24.0;22.0;21.0;20.0;20.0;21.0;22.0;23.0;24.0;23.0;14.0;9.0;10.0;8.0;5.0;3.0;3.0;3.0;5.0;10.0;16.0;18.0;150.0;59.7;1.2;0.596;25.9;14.4;42.7;2.6;1.477;46.3;11.0;2.0;0.62;18.55
-42.05;-22.0;6483336.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-42.05;-22.0;6483337.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-42.05;-22.0;6483338.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-44.45;-22.46;6483339.0;20.6;1485.0;23.0;23.0;22.0;21.0;18.0;17.0;16.0;18.0;19.0;20.0;21.0;22.0;26.0;24.0;20.0;8.0;3.0;2.0;2.0;2.0;5.0;12.0;16.0;23.0;150.0;58.7;1.5;1.108;23.7;17.6;52.45;2.2;27.295;29.35;18.2;11.0;0.62;22.71
-42.05;-22.0;6483341.0;19.4;1433.0;22.0;22.0;21.0;19.0;17.0;16.0;16.0;17.0;18.0;19.0;20.0;20.0;22.0;16.0;16.0;9.0;6.0;4.0;2.0;3.0;6.0;12.0;18.0;24.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.6;20.62
-43.46;-22.58;6483342.0;23.0;1456.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;20.0;17.0;19.0;13.0;8.0;5.0;4.0;5.0;8.0;11.0;14.0;18.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.99
-42.99;-22.45;6483343.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;22.24
-42.5;-22.5;6483344.0;21.8;1332.0;24.0;24.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;19.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;10.0;15.0;21.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.58;20.61
-43.26;-22.51;6483345.0;23.1;1392.0;26.0;26.0;25.0;23.0;21.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;18.0;17.0;18.0;12.0;7.0;5.0;4.0;5.0;7.0;11.0;13.0;16.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.56;21.56
-42.51;-22.25;6483346.0;18.2;1501.0;21.0;21.0;20.0;17.0;16.0;15.0;15.0;16.0;17.0;18.0;19.0;19.0;23.0;18.0;18.0;10.0;6.0;4.0;3.0;4.0;6.0;11.0;17.0;25.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.6;20.43
-43.21;-22.88;6483347.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.55;20.62
-43.01;-22.48;6483348.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-43.0;-22.45;6483349.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-43.23;-22.93;6483363.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-43.46;-22.98;6483364.0;23.3;1242.0;26.0;26.0;25.0;24.0;22.0;21.0;20.0;21.0;21.0;22.0;23.0;24.0;15.0;14.0;15.0;12.0;8.0;5.0;4.0;5.0;7.0;10.0;11.0;13.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;20.62
-43.35;-22.93;6483369.0;23.3;1242.0;26.0;26.0;25.0;24.0;22.0;21.0;20.0;21.0;21.0;22.0;23.0;24.0;15.0;14.0;15.0;12.0;8.0;5.0;4.0;5.0;7.0;10.0;11.0;13.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.56;20.62
-43.23;-22.9;6483376.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.55;20.62
-44.21;-22.86;6483392.0;22.2;1580.0;25.0;25.0;24.0;22.0;20.0;19.0;19.0;20.0;20.0;21.0;23.0;23.0;23.0;19.0;18.0;13.0;7.0;5.0;4.0;5.0;8.0;11.0;15.0;23.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;11.0;0.59;20.81
-43.41;-22.41;6483400.0;20.9;1755.0;24.0;24.0;23.0;21.0;19.0;18.0;17.0;18.0;19.0;20.0;21.0;22.0;26.0;22.0;22.0;13.0;8.0;5.0;4.0;5.0;8.0;13.0;18.0;25.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.59;20.77
-42.73;-22.4;6483414.0;22.9;1322.0;25.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;9.0;6.0;4.0;3.0;4.0;6.0;11.0;14.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.57;21.44
-41.26;-21.03;6483439.0;23.5;1019.0;26.0;26.0;25.0;23.0;22.0;21.0;20.0;21.0;22.0;23.0;24.0;24.0;12.0;9.0;10.0;8.0;5.0;3.0;2.0;2.0;5.0;9.0;15.0;18.0;150.0;51.2;2.4;0.724;39.6;9.2;39.6;2.6;1.772;50.2;10.2;2.0;0.61;18.46
-42.93;-21.41;6483445.0;21.5;1406.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;19.0;21.0;22.0;23.0;22.0;25.0;18.0;16.0;6.0;3.0;2.0;1.0;2.0;5.0;12.0;18.0;27.0;150.0;51.2;2.4;0.724;39.6;9.2;39.6;2.6;1.772;50.2;10.2;14.0;0.63;22.39
-44.75;-23.21;6483446.0;22.0;2235.0;25.0;25.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;28.0;28.0;27.0;19.0;12.0;9.0;9.0;9.0;11.0;18.0;21.0;28.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;11.0;0.57;21.92
-43.98;-22.93;6483447.0;23.1;1377.0;25.0;26.0;25.0;23.0;22.0;20.0;20.0;21.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;13.0;8.0;4.0;4.0;5.0;8.0;10.0;12.0;19.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.13
-44.31;-23.0;6483454.0;22.2;1580.0;25.0;25.0;24.0;22.0;20.0;19.0;19.0;20.0;20.0;21.0;23.0;23.0;23.0;19.0;18.0;13.0;7.0;5.0;4.0;5.0;8.0;11.0;15.0;23.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;11.0;0.59;20.81
-44.63;-23.23;6483455.0;22.7;2077.0;25.0;25.0;25.0;23.0;21.0;19.0;19.0;20.0;21.0;22.0;23.0;24.0;27.0;25.0;25.0;18.0;12.0;8.0;8.0;8.0;11.0;15.0;19.0;26.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.58;21.96
-42.93;-21.41;6483456.0;21.5;1406.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;19.0;21.0;22.0;23.0;22.0;25.0;18.0;16.0;6.0;3.0;2.0;1.0;2.0;5.0;12.0;18.0;27.0;150.0;51.2;2.4;0.724;39.6;9.2;39.6;2.6;1.772;50.2;10.2;14.0;0.63;22.39
-43.98;-22.93;6483457.0;23.1;1377.0;25.0;26.0;25.0;23.0;22.0;20.0;20.0;21.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;13.0;8.0;4.0;4.0;5.0;8.0;10.0;12.0;19.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.13
-43.49;-22.81;6483458.0;22.8;1293.0;25.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;17.0;15.0;16.0;13.0;8.0;5.0;4.0;5.0;7.0;10.0;12.0;15.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.57;20.87
-44.75;-23.21;6483461.0;22.0;2235.0;25.0;25.0;24.0;22.0;20.0;19.0;18.0;19.0;20.0;21.0;22.0;23.0;28.0;28.0;27.0;19.0;12.0;9.0;9.0;9.0;11.0;18.0;21.0;28.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;11.0;0.57;21.92
-43.71;-21.58;6483462.0;19.8;1481.0;22.0;22.0;21.0;20.0;18.0;16.0;16.0;17.0;19.0;20.0;21.0;21.0;26.0;21.0;18.0;7.0;3.0;2.0;1.0;1.0;5.0;12.0;18.0;27.0;120.0;53.1;31.429;10.257;32.6;16.0;35.4;3.9;2.967;50.3;14.3;11.0;0.62;20.29
-43.13;-21.48;6483464.0;21.7;1459.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;19.0;21.0;22.0;23.0;23.0;27.0;18.0;17.0;7.0;3.0;2.0;1.0;2.0;6.0;12.0;19.0;28.0;150.0;51.2;2.4;0.724;39.6;9.2;39.6;2.6;1.772;50.2;10.2;11.0;0.63;22.28
-42.06;-22.16;6483474.0;20.3;1368.0;23.0;23.0;22.0;20.0;18.0;17.0;17.0;18.0;19.0;20.0;21.0;21.0;21.0;15.0;15.0;9.0;6.0;4.0;2.0;3.0;6.0;11.0;17.0;22.0;150.0;53.1;10.189;0.9608;50.0;14.3;36.7;10.833;24.128;48.2;15.1;1.0;0.59;19.87
-44.3;-23.0;6483475.0;22.2;1580.0;25.0;25.0;24.0;22.0;20.0;19.0;19.0;20.0;20.0;21.0;23.0;23.0;23.0;19.0;18.0;13.0;7.0;5.0;4.0;5.0;8.0;11.0;15.0;23.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;11.0;0.59;20.81
-42.7;-22.58;6483476.0;22.8;1262.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;10.0;7.0;4.0;4.0;4.0;6.0;10.0;13.0;18.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;2.0;0.56;21.04
-41.66;-21.83;6483477.0;23.2;1098.0;25.0;26.0;25.0;24.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;25.0;14.0;11.0;10.0;8.0;5.0;3.0;3.0;3.0;5.0;11.0;15.0;17.0;132.5;31.5;1.2;0.732;56.3;12.2;26.6;1.3;24.065;62.2;11.2;1.0;0.57;21.06
-42.96;-22.43;6483478.0;23.1;1396.0;26.0;26.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;19.0;17.0;18.0;10.0;7.0;4.0;4.0;4.0;7.0;11.0;15.0;20.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;22.24
-42.51;-22.25;6483479.0;18.2;1501.0;21.0;21.0;20.0;17.0;16.0;15.0;15.0;16.0;17.0;18.0;19.0;19.0;23.0;18.0;18.0;10.0;6.0;4.0;3.0;4.0;6.0;11.0;17.0;25.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.6;20.43
-42.53;-22.26;6483573.0;18.2;1501.0;21.0;21.0;20.0;17.0;16.0;15.0;15.0;16.0;17.0;18.0;19.0;19.0;23.0;18.0;18.0;10.0;6.0;4.0;3.0;4.0;6.0;11.0;17.0;25.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;2.0;0.6;20.43
-44.6;-23.31;6483574.0;22.7;2077.0;25.0;25.0;25.0;23.0;21.0;19.0;19.0;20.0;21.0;22.0;23.0;24.0;27.0;25.0;25.0;18.0;12.0;8.0;8.0;8.0;11.0;15.0;19.0;26.0;115.0;53.1;0.4615;16.646;32.6;14.3;56.9;0.65;24.255;20.2;22.9;1.0;0.58;21.96
-42.5;-22.55;6483576.0;22.5;1205.0;25.0;25.0;24.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;15.0;13.0;14.0;9.0;7.0;4.0;4.0;4.0;6.0;10.0;13.0;17.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;20.11
-43.58;-22.16;6483577.0;20.7;1436.0;23.0;23.0;22.0;21.0;18.0;17.0;17.0;18.0;19.0;20.0;21.0;22.0;25.0;19.0;17.0;8.0;5.0;2.0;2.0;2.0;5.0;11.0;17.0;24.0;150.0;53.9;5.2;0.592;37.0;9.1;36.2;5.1;1.487;52.6;11.2;11.0;0.61;21.2
-42.5;-22.55;6483579.0;22.5;1205.0;25.0;25.0;24.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;15.0;13.0;14.0;9.0;7.0;4.0;4.0;4.0;6.0;10.0;13.0;17.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;20.11
-42.5;-22.55;6483580.0;22.5;1205.0;25.0;25.0;24.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;15.0;13.0;14.0;9.0;7.0;4.0;4.0;4.0;6.0;10.0;13.0;17.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;20.11
-43.0;-22.43;6483581.0;21.2;1634.0;24.0;24.0;23.0;21.0;19.0;18.0;18.0;18.0;19.0;20.0;21.0;23.0;23.0;20.0;21.0;12.0;7.0;5.0;4.0;5.0;8.0;13.0;17.0;24.0;132.5;53.1;50.303;0.9909;32.6;14.3;43.25;6.525;18.362;36.05;20.7;3.0;0.57;21.91
-43.23;-22.98;6483636.0;22.8;1336.0;25.0;25.0;25.0;23.0;21.0;20.0;19.0;20.0;21.0;22.0;23.0;24.0;16.0;14.0;15.0;13.0;9.0;6.0;5.0;6.0;8.0;11.0;12.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.55;20.62
-42.28;-22.58;6483637.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-42.28;-22.58;6483638.0;23.0;1002.0;25.0;25.0;25.0;23.0;22.0;20.0;20.0;20.0;21.0;22.0;23.0;24.0;12.0;9.0;10.0;8.0;7.0;4.0;3.0;3.0;5.0;8.0;11.0;14.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;1.0;0.57;18.22
-43.98;-22.93;6483641.0;23.1;1377.0;25.0;26.0;25.0;23.0;22.0;20.0;20.0;21.0;21.0;22.0;23.0;24.0;18.0;15.0;16.0;13.0;8.0;4.0;4.0;5.0;8.0;10.0;12.0;19.0;150.0;53.1;8.0;0.553;32.6;14.3;29.6;12.4;1.247;51.9;18.5;3.0;0.58;20.13
-41.73;-21.65;6483642.0;20.4;1281.0;23.0;23.0;23.0;20.0;18.0;17.0;17.0;18.0;19.0;20.0;21.0;22.0;19.0;14.0;13.0;8.0;5.0;4.0;2.0;3.0;6.0;12.0;17.0;21.0;150.0;53.1;40.377;0.8551;35.434;14.3;43.1;36.167;17.998;41.8;15.1;1.0;0.59;21.32
